temperature_C,pressure_atm,concentration_mol_L,pH,exotherm_kJ_mol,decomp_temp_C,viscosity_cP,thermal_runaway,pressure_buildup,vapor_emission,corrosion,decomposition,risk_score,severity
202.6,13.7,0.0374,0.58,167.1,222.4,14.51,1,1,1,1,1,65.7,high
240.7,15.17,0.0321,6.8,112.8,357.8,26.88,1,1,0,0,0,57.1,high
125.9,13.82,0.0874,1.74,173.9,225.7,6.66,0,1,0,1,0,53.1,high
269.0,10.13,0.4881,6.36,161.3,345.3,10.52,1,1,1,0,0,66.3,high
86.2,3.56,0.2053,3.85,48.3,305.6,36.82,0,0,0,0,0,19.2,low
109.8,15.92,0.4233,4.17,64.2,277.2,2.24,0,1,0,1,0,51.4,high
292.9,1.58,0.3555,1.05,140.9,322.6,6.03,1,0,1,1,1,58.5,high
92.3,19.86,0.3067,2.87,195.5,354.5,11.14,0,1,0,1,0,69.3,high
273.1,16.74,0.4744,1.52,87.7,388.2,1.5,1,1,1,0,0,73.5,high
228.9,13.75,0.1229,3.92,61.4,252.9,5.22,1,1,0,0,1,49.3,medium
77.5,19.37,0.2329,4.08,176.4,389.4,14.43,0,1,0,0,0,55.7,high
176.1,12.64,0.4337,5.11,55.9,392.2,5.1,0,1,1,1,0,47.3,medium
184.6,2.07,0.2804,6.21,145.5,362.7,43.37,1,0,1,0,0,48.7,medium
283.7,11.63,0.1308,3.54,26.2,376.3,3.77,1,1,0,1,0,45.5,medium
161.1,6.27,0.1124,2.02,23.4,338.5,43.12,0,0,0,0,0,35.2,medium
167.2,8.02,0.3789,2.67,101.3,207.8,41.23,1,0,1,1,1,46.7,medium
87.0,9.73,0.0163,6.01,138.2,315.0,5.49,0,0,1,1,0,37.7,medium
213.4,15.72,0.458,1.45,45.6,349.4,1.75,0,1,1,1,0,52.2,high
110.6,10.56,0.019,4.58,157.5,388.3,2.97,0,1,0,0,0,31.0,medium
78.6,10.02,0.3192,0.59,43.2,314.1,29.72,0,1,0,1,1,29.8,low
299.3,6.74,0.3063,2.1,116.1,358.8,33.68,1,1,1,1,1,56.3,high
124.7,11.26,0.2934,4.34,75.5,341.0,31.22,0,1,0,0,0,49.3,medium
93.9,5.72,0.2424,3.47,155.4,256.2,27.3,0,0,0,0,0,36.9,medium
227.9,5.96,0.4277,3.71,164.7,230.9,9.15,1,1,1,1,1,58.6,high
257.2,15.39,0.3331,4.79,31.9,350.2,42.13,1,1,1,0,0,49.5,medium
75.4,7.51,0.3931,2.02,54.7,246.8,16.71,0,0,0,1,0,41.8,medium
85.3,1.98,0.0666,2.33,180.7,248.9,49.32,0,1,0,0,0,33.8,medium
81.6,7.53,0.0345,4.95,94.8,328.8,19.55,0,0,0,0,0,28.7,low
71.3,13.13,0.024,4.0,105.8,357.8,13.52,0,1,0,0,0,34.4,medium
218.3,16.47,0.0821,0.59,50.2,316.5,44.77,0,1,0,1,0,42.5,medium
201.2,19.28,0.3368,4.86,199.1,377.0,28.59,1,1,1,1,1,64.4,high
219.1,15.18,0.2521,4.53,186.1,242.3,36.23,1,1,1,0,1,65.7,high
181.4,9.15,0.3786,1.01,20.4,250.5,20.72,1,0,1,1,0,47.9,medium
256.2,6.68,0.1039,5.36,119.1,327.4,44.4,1,1,0,1,0,38.2,medium
191.2,3.46,0.1898,3.89,177.0,365.9,45.93,1,0,1,0,0,48.9,medium
280.5,12.93,0.4454,1.83,97.5,307.9,22.12,1,1,0,1,1,68.0,high
176.6,10.69,0.4685,4.14,98.6,202.1,12.42,1,1,1,1,1,48.6,medium
249.8,13.88,0.4616,4.37,88.3,335.4,32.56,1,1,0,1,0,61.2,high
157.8,5.51,0.411,6.48,25.2,362.7,47.75,0,0,1,1,0,40.6,medium
164.5,7.15,0.3472,5.32,162.3,255.3,31.31,1,0,1,1,0,48.6,medium
263.8,6.55,0.4577,2.46,102.2,210.8,47.73,1,1,1,1,1,58.3,high
85.8,16.16,0.3599,1.27,115.6,303.6,17.52,0,1,0,1,0,65.0,high
195.6,4.25,0.4774,6.05,66.0,208.4,45.8,1,0,1,1,0,49.8,medium
234.3,12.56,0.0221,6.0,161.1,283.2,6.07,1,1,0,0,1,58.8,high
240.1,1.98,0.4616,1.64,162.9,203.6,18.26,1,1,1,1,1,57.0,high
202.0,11.44,0.2823,0.9,119.5,245.0,24.98,0,1,1,1,1,59.8,high
167.5,2.21,0.0648,5.13,182.8,277.8,32.83,0,0,0,0,0,47.1,medium
122.6,4.34,0.1153,5.2,40.9,222.3,15.06,0,0,0,0,0,20.0,low
278.3,3.15,0.4276,1.65,161.6,222.8,46.25,1,0,1,0,1,51.9,high
148.7,7.59,0.258,4.84,120.5,365.4,45.22,0,0,1,0,0,37.9,medium
251.8,7.53,0.4916,2.31,61.6,208.3,40.07,0,1,1,1,0,57.0,high
67.6,16.7,0.0676,2.19,43.8,337.8,6.16,0,1,0,0,0,36.1,medium
115.7,5.29,0.2121,2.61,74.2,362.9,4.38,1,1,0,1,1,22.7,low
142.9,2.64,0.1726,3.88,174.1,226.1,25.16,0,0,0,0,0,44.0,medium
221.2,12.47,0.2629,5.73,161.8,239.1,38.38,1,1,0,1,1,64.8,high
136.6,14.06,0.3204,3.74,136.1,328.3,6.6,0,1,0,1,0,49.7,medium
69.9,6.6,0.3342,2.44,36.3,263.1,32.25,0,1,0,0,0,28.0,low
101.7,12.45,0.0106,6.25,191.9,295.3,26.63,0,1,0,0,0,45.4,medium
122.2,15.75,0.0536,0.86,75.0,367.2,36.44,0,0,1,1,0,44.0,medium
102.3,7.6,0.0272,5.68,129.3,227.6,22.05,0,0,0,0,0,39.7,medium
108.9,10.98,0.4337,5.6,164.6,323.9,34.82,0,1,0,1,0,46.9,medium
244.5,3.79,0.1635,2.15,43.9,388.5,8.4,0,0,0,0,0,42.1,medium
158.9,1.45,0.1899,1.79,137.4,211.5,11.12,1,0,0,1,0,35.5,medium
157.2,19.65,0.2307,6.19,25.8,212.0,45.22,1,1,1,0,1,46.0,medium
292.0,6.69,0.4262,4.13,38.3,310.9,16.8,0,1,1,1,1,52.0,high
167.2,6.3,0.0169,0.8,150.2,392.0,49.28,0,0,0,0,0,39.0,medium
282.6,19.49,0.0681,6.29,47.9,244.1,2.79,1,1,1,0,1,65.0,high
131.8,14.84,0.3457,2.77,99.8,266.2,25.05,0,1,0,1,0,47.7,medium
156.2,12.12,0.4823,2.72,64.7,219.7,16.59,1,1,0,1,0,58.1,high
155.1,14.29,0.325,4.68,95.8,272.4,49.8,1,1,0,1,0,62.8,high
191.1,14.49,0.138,4.8,33.9,208.9,49.51,1,0,1,0,1,50.4,high
200.2,15.5,0.2647,2.8,155.9,277.8,12.14,1,1,1,0,0,66.4,high
119.6,2.28,0.4877,1.43,34.2,311.1,13.73,0,0,0,1,0,20.7,low
250.5,8.84,0.2688,4.09,170.8,395.0,37.61,1,1,1,0,0,56.6,high
179.2,6.61,0.193,4.56,139.3,363.7,44.54,0,0,0,0,0,41.8,medium
61.7,2.34,0.1979,6.09,95.0,364.4,33.35,0,0,1,0,0,19.6,low
201.9,8.84,0.4838,3.65,176.0,245.6,43.3,0,1,1,1,1,61.0,high
251.5,12.71,0.3623,4.7,53.5,217.4,3.63,1,1,1,1,1,57.7,high
120.1,4.39,0.3467,0.85,67.6,320.6,32.21,0,1,0,1,0,26.9,low
69.1,6.8,0.1237,6.31,44.7,304.2,35.16,0,0,1,0,0,23.5,low
253.7,13.14,0.2841,2.63,88.7,303.3,9.92,1,1,1,0,1,54.8,high
294.3,12.01,0.1848,4.61,197.6,221.8,39.01,1,0,0,1,1,78.5,critical
78.4,17.51,0.1277,6.45,49.0,298.8,47.24,0,1,0,0,0,42.6,medium
285.1,16.03,0.4488,5.77,169.6,230.1,44.95,1,1,1,1,1,82.5,critical
146.2,19.35,0.1977,4.65,137.3,284.4,12.63,0,1,0,0,0,65.7,high
285.9,12.35,0.1486,5.07,22.8,212.4,16.54,1,1,0,0,1,52.2,high
215.7,14.27,0.4665,6.49,190.1,371.4,25.23,1,1,1,1,0,70.2,high
273.7,17.35,0.1067,5.78,194.8,202.6,8.34,1,1,0,0,1,83.4,critical
248.6,16.96,0.3753,4.46,186.5,387.9,47.72,1,1,1,1,0,68.2,high
66.7,14.66,0.3298,4.78,110.3,372.6,8.5,0,1,0,1,0,33.5,medium
75.7,10.5,0.461,1.46,59.7,350.5,38.19,0,1,0,1,0,34.3,medium
186.2,6.19,0.4177,3.56,90.4,396.5,17.4,1,0,0,1,0,48.7,medium
91.1,17.67,0.3556,2.46,130.6,210.8,28.9,0,1,0,1,0,53.7,high
170.6,15.76,0.1641,3.31,88.2,328.3,2.84,0,0,0,0,0,49.2,medium
289.1,16.92,0.2528,4.8,147.5,369.9,10.65,0,1,1,0,0,67.1,high
130.7,3.67,0.4728,1.47,163.2,225.3,22.5,0,0,0,1,0,49.0,medium
177.3,6.98,0.0214,0.61,57.7,317.0,34.02,0,0,0,1,0,30.5,medium
152.2,9.07,0.3992,3.08,92.9,278.8,38.99,0,0,1,1,0,41.0,medium
211.2,16.93,0.1334,2.59,192.4,287.2,1.99,1,1,0,0,0,66.2,high
106.5,17.96,0.1007,3.23,65.0,382.5,8.05,1,1,0,0,0,40.9,medium
122.4,6.41,0.1238,6.55,82.4,307.7,36.62,1,0,0,0,1,40.0,medium
266.1,14.04,0.0393,5.1,26.4,218.7,40.75,1,1,0,0,1,54.7,high
254.7,2.48,0.4961,2.63,79.8,387.4,12.21,0,0,0,1,0,41.1,medium
249.4,8.78,0.4362,1.67,86.8,237.0,11.87,1,1,1,1,1,55.8,high
245.0,10.25,0.2653,4.52,38.0,378.5,4.86,0,0,1,1,0,50.8,high
170.3,15.55,0.3604,4.77,20.3,394.2,7.94,0,1,1,1,1,43.8,medium
234.9,17.95,0.2827,3.64,123.6,375.6,0.9,1,1,0,0,0,59.4,high
152.9,7.41,0.4077,1.88,74.3,335.4,29.7,0,0,1,1,0,43.0,medium
84.2,11.03,0.4239,0.69,23.2,348.7,45.24,0,1,0,0,0,31.0,medium
154.4,13.3,0.1241,2.23,174.8,340.0,7.9,1,1,1,0,0,56.7,high
98.1,7.25,0.2353,3.47,125.2,292.1,37.7,0,0,0,0,0,42.0,medium
153.8,19.73,0.3211,5.62,50.8,254.9,28.9,0,1,1,1,1,51.2,high
131.4,17.64,0.4894,6.05,175.7,257.0,47.03,0,1,0,1,0,76.8,critical
203.8,6.63,0.3445,3.18,65.6,346.2,40.01,0,1,1,1,0,43.5,medium
146.8,10.65,0.4498,5.67,60.9,325.2,42.71,0,1,0,1,0,32.6,medium
229.3,5.39,0.4246,6.96,181.0,317.0,32.14,1,1,1,1,0,61.3,high
182.9,10.78,0.2952,5.16,52.3,330.5,40.66,0,1,1,0,0,32.5,medium
280.7,13.98,0.4479,5.24,178.2,355.0,17.87,1,1,1,0,0,79.2,critical
81.8,2.62,0.1949,6.41,164.5,349.7,10.85,0,1,0,0,1,34.0,medium
225.1,17.53,0.1958,2.7,75.8,221.1,45.67,1,1,0,0,1,61.9,high
221.4,12.28,0.3927,0.57,26.2,272.6,36.85,1,1,1,1,1,52.3,high
288.2,19.8,0.0759,6.92,34.9,252.8,4.99,1,1,0,0,1,66.6,high
149.2,1.49,0.1599,3.69,39.7,307.6,43.41,1,0,0,0,0,24.6,low
133.3,16.8,0.3082,5.61,180.3,212.3,17.77,0,0,0,1,0,65.1,high
101.4,16.05,0.2158,5.78,92.7,352.5,15.26,0,1,0,0,0,45.7,medium
123.7,3.52,0.471,3.08,25.9,221.3,31.35,0,0,0,1,0,20.6,low
180.5,7.37,0.4797,4.02,120.2,254.3,28.65,1,1,1,1,0,56.9,high
261.1,17.81,0.2563,4.01,57.4,356.5,27.14,1,1,0,0,0,64.3,high
128.2,10.85,0.2741,1.93,62.3,210.3,13.12,0,1,0,1,0,47.1,medium
97.9,8.62,0.3651,1.26,49.0,332.0,48.01,0,0,0,1,0,36.8,medium
125.3,18.2,0.2341,4.03,157.2,384.9,47.53,0,1,0,0,0,63.8,high
84.2,2.77,0.1031,1.28,20.1,323.5,0.71,0,0,0,1,0,18.2,low
282.4,9.99,0.376,2.75,99.0,342.5,17.22,1,1,1,1,1,59.8,high
269.4,13.4,0.3715,1.71,35.6,358.5,2.75,1,1,1,1,0,52.6,high
134.0,12.56,0.13,5.09,119.4,244.4,42.59,0,0,0,0,0,39.5,medium
119.3,6.02,0.4181,6.17,82.3,316.2,44.38,0,0,0,1,0,41.1,medium
277.3,11.7,0.3107,4.26,25.1,261.8,26.16,1,1,0,1,1,53.1,high
60.4,14.46,0.1258,3.17,103.0,249.9,42.06,0,1,0,0,0,32.5,medium
204.1,12.11,0.3295,6.98,122.7,238.5,35.32,1,0,1,1,1,59.7,high
279.8,14.0,0.1245,0.64,64.6,317.1,25.23,1,1,0,1,1,56.6,high
182.1,5.87,0.14,2.48,157.8,358.9,18.51,1,0,1,1,0,44.1,medium
60.7,16.82,0.4255,2.31,86.8,375.2,13.68,0,1,0,0,0,45.5,medium
112.5,9.54,0.4655,2.82,154.9,285.7,13.34,0,0,0,1,0,44.0,medium
281.4,19.76,0.1359,2.0,124.2,274.6,28.32,1,1,0,1,1,77.2,critical
64.1,1.44,0.4647,2.22,176.5,337.5,8.76,0,0,0,1,0,39.2,medium
154.7,8.23,0.127,2.17,118.4,356.1,9.15,1,1,1,0,0,47.6,medium
249.5,4.43,0.0675,3.79,53.4,250.7,1.01,1,0,0,1,0,39.6,medium
261.1,11.56,0.0385,3.04,168.1,259.5,30.86,1,1,0,0,1,65.1,high
174.6,5.62,0.1286,4.66,160.9,306.7,49.72,0,0,1,0,0,36.9,medium
115.8,15.01,0.1988,3.84,195.0,288.9,44.52,0,1,0,0,0,53.4,high
203.9,17.76,0.4645,1.69,36.8,341.2,35.43,0,1,1,1,0,50.5,high
123.3,5.01,0.1287,5.77,126.4,300.9,39.38,0,0,0,0,0,38.4,medium
121.3,4.05,0.1891,3.57,108.5,222.3,21.13,0,1,0,0,1,32.5,medium
253.8,17.63,0.3697,1.5,140.8,233.2,15.25,1,1,1,1,0,72.5,high
97.0,7.86,0.158,1.58,196.4,380.4,18.75,0,0,0,1,0,42.6,medium
61.3,9.26,0.3453,5.68,115.8,245.5,4.53,0,0,0,1,0,39.5,medium
140.8,5.2,0.2217,5.07,143.4,210.0,31.87,0,0,0,0,0,39.5,medium
177.8,9.08,0.1063,3.79,82.5,346.3,9.16,0,1,0,0,1,49.3,medium
229.2,5.39,0.3697,2.49,73.8,336.8,38.26,0,0,1,1,0,47.0,medium
247.5,13.65,0.0232,3.49,80.4,320.0,9.9,1,1,0,0,0,61.2,high
219.2,10.48,0.1532,4.64,26.9,300.5,11.79,0,1,0,1,0,38.9,medium
210.4,15.97,0.1845,6.22,71.3,393.9,47.89,0,1,0,0,0,49.7,medium
219.8,6.94,0.2345,4.11,51.1,224.0,5.72,1,1,1,0,1,47.1,medium
125.2,10.61,0.3431,2.3,102.3,302.0,25.19,1,1,0,1,0,53.8,high
151.8,5.93,0.2351,0.78,102.9,312.8,3.6,0,0,1,1,1,48.7,medium
207.9,18.76,0.3012,1.64,157.7,204.5,4.97,1,1,1,1,1,70.8,high
