temperature_C,pressure_atm,catalyst_type,catalyst_conc_mol_L,scale_mL,time_min,conversion_pct,yield_pct,rate_constant,activation_energy_J_mol,heat_dissipation_W_m2
145.5,8.17,Ti(OBu)4,0.0117,500,162.7,99.5,90.84,5.361213,76842.0,669.0
97.0,5.88,H2SO4,0.019,5000,61.8,41.81,37.1,0.532182,76026.0,642.3
129.9,6.25,Ti(OBu)4,0.0547,2000,95.0,99.26,97.22,10.27442,72695.0,690.6
138.7,9.7,H2SO4,0.0721,500,81.8,99.5,96.22,26.342158,73552.0,660.9
217.2,11.06,Amberlyst-15,0.0401,500000,39.2,94.09,87.19,439.878405,74239.0,1067.8
199.4,2.55,H2SO4,0.0726,2000,70.9,97.1,91.92,390.083377,74855.0,826.9
206.2,1.5,H2SO4,0.0729,2000,42.8,97.16,92.02,489.876413,77013.0,869.6
62.1,14.92,Amberlyst-15,0.0734,2000,44.7,9.81,8.83,0.176152,76382.0,505.1
139.1,4.26,H2SO4,0.0543,500,41.8,99.5,89.55,18.60089,75103.0,701.1
151.5,1.75,Ti(OBu)4,0.0923,1000000,93.1,92.94,86.15,54.788592,74479.0,880.1
63.6,3.66,p-TSA,0.054,50000,145.6,30.04,29.18,0.164432,71453.0,590.8
109.4,1.55,p-TSA,0.0505,500000,106.7,96.21,84.76,3.409277,77584.0,703.0
204.5,6.49,Ti(OBu)4,0.0279,500000,161.8,96.12,92.11,207.337032,74106.0,1022.0
86.1,12.23,Amberlyst-15,0.0377,5000,118.2,60.72,53.78,0.483094,78110.0,593.5
161.7,5.78,H2SO4,0.0138,500,127.2,99.5,92.32,16.58892,75392.0,742.7
100.9,7.22,Ti(OBu)4,0.067,1000000,123.5,94.59,89.27,2.326049,79051.0,729.8
62.3,10.46,p-TSA,0.0324,2000,86.4,12.24,11.61,0.096704,76213.0,493.6
105.8,8.12,p-TSA,0.0374,50000,127.2,95.94,84.99,2.222486,72136.0,744.5
245.4,13.06,Ti(OBu)4,0.0794,500,21.9,99.5,91.73,2798.27409,73771.0,895.3
212.3,13.12,p-TSA,0.0394,500,156.2,99.5,93.37,475.338835,74662.0,834.1
242.3,1.14,Ti(OBu)4,0.0318,1000000,142.2,98.77,87.57,786.751857,73252.0,1150.2
152.7,11.89,p-TSA,0.0252,50000,51.7,96.25,86.0,21.912408,74246.0,835.9
80.8,7.45,Ti(OBu)4,0.0797,2000,140.6,81.7,77.32,0.780785,72266.0,557.4
164.1,14.84,H2SO4,0.0217,500,12.1,97.81,91.17,29.829737,75011.0,782.6
146.3,7.77,H2SO4,0.0508,500000,46.9,94.29,84.5,29.141019,75475.0,864.2
220.4,14.82,H2SO4,0.0556,500000,21.1,98.35,91.81,791.33637,72992.0,1043.0
78.6,11.56,H2SO4,0.0719,50000,142.6,75.33,73.16,0.602425,78881.0,638.3
152.8,4.48,p-TSA,0.067,2000,138.5,99.5,87.72,55.694367,75127.0,760.9
88.5,8.54,Amberlyst-15,0.083,50000,148.3,90.31,85.27,1.177754,73367.0,671.4
121.7,14.89,Ti(OBu)4,0.014,500,10.8,29.41,26.1,2.067146,71741.0,705.0
200.1,13.01,Amberlyst-15,0.0367,500000,95.2,94.99,83.65,203.604939,75120.0,979.3
150.4,2.36,p-TSA,0.0352,5000,129.8,98.4,88.08,22.34312,74479.0,756.1
131.4,10.89,p-TSA,0.0231,50000,36.4,96.74,89.22,6.687184,76566.0,726.4
135.0,5.84,Amberlyst-15,0.036,5000,120.5,99.18,95.23,9.134646,74713.0,720.8
147.3,1.1,Amberlyst-15,0.0379,5000,24.3,97.71,88.74,16.611965,72613.0,809.1
209.2,6.65,p-TSA,0.057,1000000,40.8,94.85,89.4,565.697335,78341.0,1052.4
229.5,4.29,p-TSA,0.0697,500000,90.9,95.02,87.53,1476.1668,75871.0,1042.4
241.5,12.46,Ti(OBu)4,0.0443,50000,121.1,95.63,86.39,1215.923728,74492.0,1039.6
209.5,5.72,H2SO4,0.0748,5000,34.8,97.17,90.5,626.055625,75329.0,869.8
119.9,12.59,H2SO4,0.0403,500,41.5,99.21,95.22,5.546127,75948.0,605.7
190.7,1.01,Ti(OBu)4,0.0361,1000000,44.8,92.31,88.91,124.756655,72142.0,981.3
143.1,5.31,Amberlyst-15,0.0587,2000,50.6,99.5,95.98,21.162459,75315.0,708.1
108.4,4.38,p-TSA,0.0121,1000000,48.5,45.49,41.57,0.769085,74100.0,739.6
219.8,4.27,Amberlyst-15,0.0172,2000,77.2,97.94,93.96,160.043788,76015.0,929.2
67.3,1.95,H2SO4,0.0476,500000,121.1,26.6,23.97,0.160076,73520.0,650.7
231.3,3.62,H2SO4,0.0949,50000,84.5,99.23,94.65,1765.526634,73791.0,966.3
147.7,8.78,Amberlyst-15,0.0749,50000,141.9,98.68,96.19,38.368278,78326.0,741.9
181.1,5.08,H2SO4,0.0179,2000,132.3,99.5,87.7,45.792621,77462.0,800.6
185.3,6.84,p-TSA,0.0862,500,31.5,99.5,91.94,308.996456,68409.0,750.5
230.1,6.28,Ti(OBu)4,0.0759,2000,18.3,96.52,91.19,1331.059756,77314.0,884.2
181.0,13.26,Amberlyst-15,0.065,2000,159.3,98.31,93.42,171.957074,74853.0,851.3
176.6,13.67,p-TSA,0.0838,50000,23.6,95.63,85.84,236.595828,73584.0,873.6
72.7,7.9,p-TSA,0.0464,5000,35.2,17.23,16.84,0.301081,72986.0,558.6
158.5,5.62,H2SO4,0.0299,500,13.8,99.26,93.46,26.533295,73102.0,725.5
88.5,2.5,p-TSA,0.0561,50000,116.8,84.34,75.61,0.988906,73640.0,622.1
200.1,14.35,Amberlyst-15,0.0594,1000000,109.0,95.85,84.55,341.237769,72746.0,1012.6
157.3,1.84,p-TSA,0.0584,2000,177.8,97.8,93.73,58.616088,72291.0,754.4
189.2,5.17,Ti(OBu)4,0.0609,5000,160.8,97.62,86.68,217.012083,72919.0,835.3
67.9,5.17,p-TSA,0.0954,500,79.8,42.8,38.27,0.429132,75647.0,486.5
76.1,5.49,p-TSA,0.0912,500000,73.2,53.95,50.58,0.658224,75100.0,638.4
196.1,3.3,Ti(OBu)4,0.0888,500,60.5,99.5,93.56,405.381548,76112.0,813.0
73.7,11.96,p-TSA,0.0821,500,35.9,28.7,27.23,0.598285,74867.0,512.0
73.5,2.71,p-TSA,0.0949,2000,33.5,26.77,24.61,0.593987,72387.0,535.9
62.3,9.89,H2SO4,0.0189,2000,32.5,2.44,2.33,0.045389,75989.0,522.5
241.7,2.73,Amberlyst-15,0.0339,500000,29.4,94.33,92.2,809.843989,72991.0,1086.9
200.1,1.99,H2SO4,0.0546,500000,50.9,94.06,85.32,299.321814,76293.0,992.2
127.1,13.73,Amberlyst-15,0.0862,500000,62.1,95.93,91.16,14.394155,72668.0,831.0
116.3,3.66,Ti(OBu)4,0.0555,50000,173.5,95.73,93.13,4.937363,73625.0,743.6
126.4,12.5,Ti(OBu)4,0.0773,50000,108.3,95.78,90.86,14.182803,74277.0,779.7
207.2,8.62,Ti(OBu)4,0.0225,2000,177.9,97.69,92.62,199.272568,76349.0,857.6
185.7,2.09,Amberlyst-15,0.0327,2000,73.3,98.98,89.32,88.164512,75352.0,813.9
95.2,14.38,Amberlyst-15,0.0759,500000,87.8,91.15,85.09,1.922992,75040.0,742.5
93.1,4.46,Amberlyst-15,0.0248,50000,65.2,40.49,37.91,0.458686,78771.0,687.8
78.7,13.04,Ti(OBu)4,0.0416,5000,41.1,20.72,19.68,0.382821,71326.0,561.3
185.5,3.36,Amberlyst-15,0.0338,50000,34.3,99.5,97.48,92.379805,72923.0,916.9
205.2,12.96,p-TSA,0.0415,2000,170.7,97.59,86.21,331.716113,72838.0,849.8
110.4,1.19,H2SO4,0.0737,50000,177.8,98.63,87.43,4.744176,71459.0,725.3
64.0,8.16,Ti(OBu)4,0.0431,2000,17.6,2.18,1.94,0.114206,73561.0,524.2
75.6,11.77,H2SO4,0.06,500000,35.6,20.31,19.38,0.404652,76376.0,632.4
243.9,14.09,p-TSA,0.019,500000,82.0,94.38,84.34,773.785513,73817.0,1081.7
116.1,13.73,Amberlyst-15,0.0825,500000,41.7,94.97,89.49,8.575518,74334.0,840.8
206.2,12.47,H2SO4,0.0433,5000,71.9,99.37,90.67,372.572391,71555.0,906.4
178.7,13.43,p-TSA,0.0684,5000,31.9,99.5,92.11,224.625701,73407.0,900.7
132.6,3.79,p-TSA,0.0753,2000,87.6,97.68,88.07,22.404754,74077.0,653.2
99.1,4.98,H2SO4,0.0289,500,56.2,57.34,55.43,0.90827,76285.0,605.2
83.1,5.05,Ti(OBu)4,0.0896,1000000,69.8,61.88,58.08,0.853605,71650.0,631.6
176.9,6.28,H2SO4,0.0655,5000,26.0,98.33,95.82,149.74283,74090.0,827.1
207.2,6.51,Ti(OBu)4,0.0486,2000,82.8,98.78,92.6,359.420979,77174.0,901.9
182.3,8.62,Amberlyst-15,0.0264,50000,177.2,95.57,85.29,61.412935,74110.0,915.9
160.8,3.24,Ti(OBu)4,0.0948,500000,65.9,95.9,86.03,89.359776,70769.0,862.9
68.0,10.68,Amberlyst-15,0.078,500000,159.0,51.36,50.28,0.272859,77558.0,686.0
244.0,3.35,H2SO4,0.0287,500000,153.3,94.74,90.25,808.45519,76470.0,1079.0
211.8,5.34,Amberlyst-15,0.0404,2000,171.8,98.45,87.12,304.104776,76739.0,889.5
115.6,8.05,p-TSA,0.0829,500000,144.3,96.34,91.56,9.165963,71512.0,761.0
246.2,12.15,Amberlyst-15,0.0726,5000,122.1,97.66,89.97,2192.02109,78025.0,966.3
174.4,11.35,Ti(OBu)4,0.0789,50000,155.6,98.0,89.25,146.264489,73453.0,917.9
170.7,10.04,Ti(OBu)4,0.0497,500000,22.9,94.42,84.55,83.749594,73981.0,913.0
202.1,3.18,Ti(OBu)4,0.0745,2000,88.7,99.5,95.92,401.235903,73594.0,903.0
214.2,8.66,Amberlyst-15,0.0448,50000,178.2,97.52,86.44,422.399778,76894.0,1001.9
184.7,2.22,Ti(OBu)4,0.029,500000,140.8,94.57,85.96,73.738457,74640.0,917.7
84.3,6.28,Ti(OBu)4,0.0669,500,173.6,88.84,80.9,0.826421,75963.0,582.3
124.3,6.79,p-TSA,0.0978,500000,142.5,94.73,84.89,17.363085,75152.0,810.7
236.3,1.56,Amberlyst-15,0.038,1000000,158.7,97.11,90.39,661.379748,74810.0,1059.6
102.7,4.84,p-TSA,0.0515,5000,130.1,96.11,84.69,2.480403,73106.0,655.1
130.7,14.38,Ti(OBu)4,0.0707,50000,139.3,96.0,87.37,16.472248,78624.0,731.0
142.1,14.35,Ti(OBu)4,0.0587,5000,98.9,97.66,95.06,26.757471,72073.0,788.4
143.5,5.93,Ti(OBu)4,0.0859,500,167.1,99.5,90.65,34.754681,75825.0,718.1
176.5,1.6,Amberlyst-15,0.0786,500,150.3,99.5,91.15,129.53354,75753.0,774.0
239.2,3.51,H2SO4,0.0152,1000000,153.5,92.81,86.07,375.39992,77309.0,1135.9
105.7,6.49,Ti(OBu)4,0.0999,5000,124.4,97.9,91.65,4.617285,77776.0,601.8
83.1,14.27,Ti(OBu)4,0.0777,50000,61.8,60.54,58.17,0.893896,74725.0,620.2
97.5,2.98,Ti(OBu)4,0.0878,500,16.1,46.18,41.52,2.410385,76061.0,571.2
228.5,11.69,Ti(OBu)4,0.0686,500,169.1,99.5,96.23,1245.345265,78530.0,973.3
182.7,2.52,Amberlyst-15,0.0871,500000,109.6,96.88,92.59,199.524638,74870.0,909.6
114.3,14.74,H2SO4,0.0201,1000000,60.7,82.57,78.63,2.049904,72867.0,734.6
215.0,6.34,H2SO4,0.0413,2000,35.4,99.44,88.37,440.379963,74231.0,859.3
223.7,11.85,H2SO4,0.0889,500,151.0,96.76,85.36,1473.698669,72391.0,921.3
220.8,5.8,Ti(OBu)4,0.0281,50000,152.2,96.37,90.53,351.631799,75744.0,969.2
234.6,9.79,Ti(OBu)4,0.017,50000,148.5,98.51,95.19,334.966581,77129.0,1016.7
107.9,3.69,H2SO4,0.0809,500000,119.7,94.85,89.02,4.15499,74758.0,777.6
203.5,3.04,H2SO4,0.0852,50000,72.2,95.89,86.43,597.032908,71758.0,938.9
147.5,14.13,Ti(OBu)4,0.0246,500000,61.7,98.92,87.94,14.587199,77043.0,859.8
220.0,13.85,Ti(OBu)4,0.0869,500,11.5,99.5,94.52,1254.256327,71447.0,901.0
198.4,13.42,p-TSA,0.0718,500,151.7,99.5,94.74,506.534337,71908.0,818.1
207.5,9.76,p-TSA,0.0568,500,24.9,99.5,89.28,550.500956,74643.0,848.8
184.7,12.32,p-TSA,0.0847,500,117.2,96.66,85.33,328.852422,75504.0,803.9
93.7,1.97,H2SO4,0.0477,2000,95.7,79.01,72.75,1.166785,75844.0,625.4
163.6,5.69,Amberlyst-15,0.0275,1000000,99.5,94.34,88.52,28.133709,74868.0,885.1
247.1,5.39,Ti(OBu)4,0.0356,1000000,167.5,94.69,90.02,1075.589254,78520.0,1027.1
238.1,9.9,p-TSA,0.0555,2000,15.4,98.36,94.53,1523.106441,75130.0,980.7
68.2,5.98,Amberlyst-15,0.0578,500,141.5,31.29,29.44,0.201543,77069.0,533.3
91.3,3.08,Ti(OBu)4,0.0825,50000,18.8,36.68,32.69,1.469903,76574.0,669.2
85.0,9.35,Amberlyst-15,0.0812,500000,16.5,22.66,21.49,0.980527,72414.0,705.6
197.9,12.4,H2SO4,0.0623,1000000,83.1,97.45,95.35,391.450526,74661.0,977.9
215.4,6.35,H2SO4,0.0803,5000,20.7,97.32,94.45,844.991832,79247.0,938.4
100.6,2.85,H2SO4,0.0273,500000,144.2,84.38,81.61,0.979048,73991.0,762.0
156.1,3.75,p-TSA,0.0145,5000,100.0,94.48,86.0,12.991847,73651.0,776.9
219.7,4.32,Ti(OBu)4,0.0886,5000,14.9,98.06,93.65,978.700372,75341.0,1009.0
199.2,5.2,H2SO4,0.0168,500,16.9,99.5,96.03,99.830603,74063.0,786.1
163.0,10.0,p-TSA,0.0322,5000,114.2,97.58,92.49,45.948564,73413.0,797.4
172.2,9.41,p-TSA,0.0726,500,147.0,99.5,90.05,162.134604,74033.0,730.1
156.6,10.75,p-TSA,0.0469,2000,84.4,98.71,96.28,51.076155,77864.0,782.9
116.5,6.08,p-TSA,0.0889,50000,104.3,97.22,89.94,10.453304,74727.0,678.8
167.4,12.54,H2SO4,0.0368,5000,146.0,96.46,86.13,54.234082,72344.0,763.3
190.9,3.86,p-TSA,0.0111,50000,113.8,97.43,86.81,48.023027,71977.0,893.2
225.9,7.57,H2SO4,0.0371,500,48.2,97.03,91.67,593.046739,79414.0,907.8
180.9,12.21,H2SO4,0.062,5000,114.2,99.5,91.92,173.992169,74553.0,819.3
204.6,3.52,p-TSA,0.0438,500000,116.8,96.59,85.91,347.634523,75869.0,978.9
90.4,2.54,H2SO4,0.0581,2000,134.8,91.19,87.0,1.084092,73457.0,585.7
147.7,13.37,Ti(OBu)4,0.0889,1000000,115.5,93.52,89.77,56.051611,75642.0,862.0
61.8,5.8,Ti(OBu)4,0.0921,2000,174.8,43.35,41.3,0.19271,77919.0,564.1
106.9,10.57,Amberlyst-15,0.0339,5000,43.5,70.96,63.88,1.739349,73695.0,672.7
198.0,1.35,Ti(OBu)4,0.0516,2000,171.7,99.5,94.42,249.294742,75917.0,850.4
248.4,10.66,H2SO4,0.0594,1000000,101.5,93.75,82.6,2291.315591,72189.0,1184.0
78.8,5.43,H2SO4,0.0954,500000,124.2,73.07,66.53,0.74945,79046.0,696.8
136.3,1.78,Ti(OBu)4,0.0999,50000,26.9,97.52,89.71,28.942818,75537.0,746.6
212.0,9.54,p-TSA,0.0312,500000,74.7,95.27,91.8,375.890972,74174.0,1022.7
98.8,4.37,p-TSA,0.0754,2000,140.8,98.09,90.15,2.890182,74404.0,628.0
165.5,6.42,H2SO4,0.044,1000000,130.2,96.19,84.76,61.57939,73980.0,893.0
199.3,2.13,p-TSA,0.0107,50000,16.8,96.93,88.72,67.32201,74082.0,901.6
177.0,3.06,Amberlyst-15,0.0108,1000000,102.9,93.07,86.54,18.390278,70105.0,945.2
95.7,5.17,Amberlyst-15,0.0515,500000,25.0,33.6,32.76,1.147476,74804.0,713.5
127.5,2.26,Ti(OBu)4,0.054,500,179.3,98.31,95.76,8.195454,74720.0,698.1
208.9,13.75,Ti(OBu)4,0.012,500,162.5,99.5,89.36,111.064277,75977.0,879.5
165.3,1.08,p-TSA,0.0718,50000,13.6,98.08,88.13,97.101529,73954.0,829.0
61.0,7.77,H2SO4,0.0365,50000,156.0,18.37,16.47,0.079247,73458.0,600.2
204.6,2.73,Ti(OBu)4,0.0604,50000,166.3,96.73,92.75,404.139382,74984.0,984.4
66.7,5.31,Amberlyst-15,0.0371,500,70.1,11.02,9.7,0.101118,71775.0,459.9
201.7,13.96,Ti(OBu)4,0.025,500000,132.3,97.25,86.82,168.730639,75287.0,958.5
98.5,3.26,Ti(OBu)4,0.0466,50000,85.2,82.07,76.64,1.355761,71276.0,680.8
242.0,14.52,Amberlyst-15,0.0309,500,121.4,99.5,90.02,765.10113,77242.0,941.1
129.9,3.88,H2SO4,0.0581,50000,67.9,96.48,85.79,11.777284,76369.0,758.2
122.1,11.38,Ti(OBu)4,0.0279,50000,64.8,98.61,90.32,3.491775,73148.0,730.9
88.3,8.65,Ti(OBu)4,0.0558,1000000,82.2,68.43,62.09,0.873269,76322.0,710.9
118.1,13.38,Ti(OBu)4,0.0242,50000,34.7,79.88,74.37,2.936202,75223.0,741.6
226.6,8.76,p-TSA,0.0704,500,151.3,99.12,96.94,1405.764354,72982.0,935.4
249.3,8.48,Ti(OBu)4,0.0779,500000,69.3,97.09,86.64,2662.117183,70954.0,1093.8
130.0,3.74,Amberlyst-15,0.0199,500,78.0,98.45,90.31,3.49058,75633.0,733.0
145.2,3.33,H2SO4,0.0521,500,162.0,99.5,96.83,22.746061,73411.0,756.9
197.2,13.83,H2SO4,0.0164,50000,94.4,99.45,96.24,97.893514,77190.0,967.8
228.4,5.59,Amberlyst-15,0.0638,1000000,102.5,93.48,85.95,1067.266727,75028.0,1089.6
172.7,6.21,p-TSA,0.0338,5000,172.6,98.8,93.85,77.838289,73601.0,876.9
134.4,11.64,Amberlyst-15,0.0575,5000,160.7,99.16,88.13,14.718215,78596.0,712.2
138.4,5.74,H2SO4,0.0566,5000,38.8,99.28,94.44,19.220691,76153.0,706.0
192.2,14.33,Amberlyst-15,0.0932,500,90.4,99.32,97.07,368.913945,67690.0,799.6
60.6,11.33,p-TSA,0.0594,50000,175.1,38.1,35.57,0.147032,74027.0,556.4
177.7,9.36,H2SO4,0.0625,5000,73.3,96.56,89.78,154.442819,72232.0,832.9
127.5,13.33,p-TSA,0.0461,2000,73.2,99.5,89.42,10.928783,73400.0,692.9
210.9,1.69,Amberlyst-15,0.0954,2000,43.2,99.5,93.87,706.339101,74711.0,898.3
77.7,4.6,Ti(OBu)4,0.0799,2000,29.4,26.81,25.17,0.608299,75708.0,558.8
171.8,7.51,Amberlyst-15,0.0357,500000,135.9,93.12,88.01,55.480735,75523.0,918.3
151.4,4.18,p-TSA,0.086,50000,140.9,95.7,84.46,63.655067,77156.0,865.5
182.0,11.41,Amberlyst-15,0.0489,500,174.7,99.5,93.02,115.680099,76273.0,808.7
72.3,13.87,Ti(OBu)4,0.0846,500,141.5,64.08,60.21,0.486411,76149.0,543.4
170.2,6.93,p-TSA,0.0841,50000,51.4,94.59,85.2,151.137008,75403.0,866.2
166.7,5.79,Amberlyst-15,0.027,1000000,16.8,94.3,84.95,31.032358,77574.0,868.2
166.5,14.46,p-TSA,0.0731,1000000,177.5,95.34,86.53,139.569016,74367.0,861.9
174.7,7.23,p-TSA,0.0362,500000,67.9,97.89,93.11,89.27509,74419.0,984.1
188.5,7.85,H2SO4,0.0368,50000,63.0,96.72,90.98,135.753144,71189.0,890.3
212.9,5.92,H2SO4,0.0367,1000000,164.0,94.14,90.8,350.273789,77112.0,1013.9
111.3,13.73,p-TSA,0.0753,500000,109.5,95.97,87.29,6.85541,74846.0,770.5
216.8,8.97,Amberlyst-15,0.0307,5000,46.5,99.2,96.35,291.255911,80867.0,943.4
154.7,11.67,Amberlyst-15,0.0101,5000,161.1,99.16,94.64,7.121406,74189.0,791.9
74.6,12.37,Amberlyst-15,0.0744,500000,178.9,68.63,63.1,0.394131,75177.0,724.8
71.1,5.79,Ti(OBu)4,0.0254,50000,24.7,1.46,1.3,0.116177,76093.0,657.8
123.5,7.07,p-TSA,0.0194,5000,156.6,97.11,87.95,3.448044,72796.0,669.4
209.1,12.88,p-TSA,0.0314,50000,76.4,99.13,96.72,351.13551,75717.0,986.8
194.5,6.09,Ti(OBu)4,0.0442,1000000,99.1,95.33,86.85,187.703515,75069.0,974.6
209.8,12.12,p-TSA,0.0528,5000,165.5,98.02,89.49,549.006327,74393.0,905.4
158.3,14.17,p-TSA,0.014,1000000,175.5,96.73,86.95,17.215744,77345.0,862.9
143.6,9.72,Ti(OBu)4,0.0974,50000,54.6,95.3,91.56,44.13675,73193.0,743.3
88.0,11.38,H2SO4,0.0744,50000,46.2,60.96,55.33,1.288931,75550.0,654.0
122.4,12.27,p-TSA,0.0391,2000,23.7,92.95,84.86,6.856441,77909.0,642.3
142.5,12.83,Ti(OBu)4,0.0387,500000,105.5,94.84,87.39,18.779773,73587.0,868.9
76.8,6.53,Amberlyst-15,0.0504,500,12.3,6.31,5.82,0.316227,74406.0,518.6
101.9,1.72,H2SO4,0.0664,500000,80.0,91.63,84.41,2.703603,79691.0,749.0
173.7,6.63,Amberlyst-15,0.0232,50000,22.5,94.9,88.29,40.456328,75949.0,910.1
199.8,10.43,p-TSA,0.027,50000,78.9,97.27,93.52,211.774524,73988.0,889.8
249.7,7.3,H2SO4,0.0873,500000,16.8,93.51,89.95,3042.646594,76605.0,1087.4
237.3,11.49,Ti(OBu)4,0.0331,50000,152.0,97.25,93.34,840.163102,73864.0,1033.6
182.1,6.0,p-TSA,0.0442,1000000,45.7,97.11,86.44,138.06649,71870.0,964.6
140.0,9.89,Ti(OBu)4,0.0884,5000,65.8,98.08,94.15,30.418552,77745.0,768.1
180.9,3.61,H2SO4,0.0697,50000,157.9,95.24,84.96,188.712021,72794.0,913.1
209.3,11.49,Amberlyst-15,0.0408,500000,136.9,95.31,85.06,317.729977,79903.0,1011.0
82.5,8.64,p-TSA,0.0715,500000,47.2,48.31,47.09,0.880385,74021.0,700.3
137.9,3.86,p-TSA,0.0118,500000,22.2,76.89,73.96,4.199827,79267.0,839.6
219.6,5.09,Ti(OBu)4,0.0762,2000,131.7,98.87,92.47,856.615281,72263.0,869.9
132.9,11.48,H2SO4,0.0538,1000000,76.4,97.61,94.44,14.378968,77051.0,827.6
168.7,7.76,Ti(OBu)4,0.0832,1000000,140.2,96.79,94.75,122.463237,75999.0,929.1
171.7,4.02,H2SO4,0.0959,2000,85.7,98.87,93.04,175.474668,76675.0,808.0
95.1,14.54,p-TSA,0.0933,1000000,68.8,93.62,88.13,3.066185,76936.0,709.9
128.8,11.01,H2SO4,0.0918,2000,86.7,98.51,94.12,21.768421,74005.0,649.0
123.6,14.4,p-TSA,0.0561,1000000,137.3,95.1,85.9,11.533067,72382.0,801.9
65.0,6.98,H2SO4,0.0424,2000,163.4,28.09,25.19,0.127699,74898.0,586.5
64.6,7.65,Amberlyst-15,0.0519,2000,18.5,4.97,4.75,0.132537,75446.0,502.0
218.0,13.57,H2SO4,0.0721,1000000,99.1,97.2,88.89,968.646523,74056.0,1080.3
111.9,8.35,Amberlyst-15,0.0896,2000,15.6,79.09,70.67,6.31845,75555.0,692.3
158.4,10.9,H2SO4,0.0286,1000000,89.6,96.43,87.9,29.994496,75659.0,897.5
116.8,4.53,H2SO4,0.0926,2000,160.5,99.5,91.13,8.295722,73180.0,636.6
238.7,7.25,Ti(OBu)4,0.0834,500000,71.5,96.33,94.07,2043.119742,75790.0,1097.2
109.3,2.73,Ti(OBu)4,0.0981,500,168.5,98.29,93.36,5.813747,74466.0,614.0
141.6,3.88,p-TSA,0.0892,1000000,117.2,97.6,91.07,39.093548,73600.0,828.3
225.8,1.01,Ti(OBu)4,0.0352,2000,168.8,99.5,97.2,483.024542,76575.0,909.8
220.0,1.55,H2SO4,0.0195,500000,138.7,95.15,92.32,221.684183,73446.0,1048.5
95.4,14.68,Ti(OBu)4,0.0201,500,27.6,22.76,21.19,0.537596,74087.0,601.3
212.5,4.39,H2SO4,0.0362,2000,49.3,99.5,96.57,311.45472,75144.0,886.6
147.1,10.29,Amberlyst-15,0.0653,500,77.0,99.5,91.58,29.329624,77749.0,700.5
151.8,12.75,H2SO4,0.0824,1000000,38.9,94.75,85.56,64.37393,75386.0,899.5
85.4,8.71,p-TSA,0.0909,500,94.1,87.84,79.35,1.269405,76057.0,543.2
75.3,3.14,Amberlyst-15,0.0661,5000,90.1,39.99,37.84,0.330188,74405.0,564.3
198.3,11.19,p-TSA,0.0105,50000,172.6,97.83,90.99,69.682417,74843.0,908.1
154.3,9.4,p-TSA,0.0268,5000,83.7,99.5,94.12,24.672369,74902.0,747.6
143.0,11.24,p-TSA,0.019,1000000,143.6,95.57,90.66,9.341498,75587.0,937.6
198.6,11.78,Ti(OBu)4,0.0427,1000000,170.1,94.64,83.5,253.571597,74408.0,990.6
205.4,14.66,p-TSA,0.0551,500,159.1,99.5,88.1,500.282071,77680.0,889.5
90.2,9.03,Amberlyst-15,0.0139,500000,45.5,15.39,14.36,0.243298,74254.0,760.9
175.9,5.78,H2SO4,0.0414,2000,94.3,98.4,88.47,84.479821,71586.0,799.4
85.7,10.08,p-TSA,0.0261,50000,69.1,38.1,35.94,0.434993,80486.0,660.3
202.8,1.96,Amberlyst-15,0.0682,2000,78.0,96.48,90.23,353.281207,74345.0,875.0
184.8,13.56,p-TSA,0.0518,500000,71.3,95.23,89.38,213.726515,77626.0,898.6
241.8,2.67,H2SO4,0.0546,1000000,150.5,96.08,87.46,1418.37546,77810.0,1057.8
73.1,5.59,Amberlyst-15,0.0485,50000,86.9,27.17,25.65,0.217288,76890.0,619.2
70.8,12.42,Amberlyst-15,0.096,5000,99.0,51.21,49.31,0.423181,74604.0,549.3
113.6,9.36,H2SO4,0.0293,1000000,177.0,94.61,92.7,2.644283,75573.0,840.8
109.7,6.51,Amberlyst-15,0.0565,1000000,20.2,63.17,60.89,3.056596,72451.0,767.2
106.9,7.63,H2SO4,0.0762,500,93.0,99.5,93.11,4.418117,78980.0,660.8
232.2,12.96,Amberlyst-15,0.0601,500000,141.6,99.01,89.05,1204.924465,73296.0,1051.1
107.4,5.76,Amberlyst-15,0.0936,500,35.7,93.36,88.52,4.662294,74492.0,660.8
111.7,13.18,H2SO4,0.044,500,114.0,98.34,95.76,3.83965,75198.0,629.3
204.3,2.23,H2SO4,0.0517,2000,50.7,99.5,89.67,339.354332,74785.0,892.7
145.5,11.88,Amberlyst-15,0.018,1000000,157.5,97.85,88.61,7.879273,73686.0,848.3
207.6,12.87,Amberlyst-15,0.0648,500000,65.6,95.02,85.03,470.878808,77789.0,1021.2
72.4,3.55,H2SO4,0.0359,500,65.9,18.95,18.07,0.179954,76901.0,566.8
152.6,7.02,Ti(OBu)4,0.0244,5000,111.7,99.5,91.61,17.440831,75644.0,762.2
66.4,3.32,H2SO4,0.059,50000,41.2,12.93,11.46,0.207468,74201.0,590.7
71.9,10.89,Amberlyst-15,0.0579,500000,58.4,21.93,21.22,0.278341,77129.0,657.3
232.2,8.49,Amberlyst-15,0.0168,2000,80.8,98.05,91.75,278.7717,74071.0,994.2
86.5,9.89,Amberlyst-15,0.0728,500000,70.1,63.75,58.21,0.909283,78141.0,726.8
161.2,3.75,H2SO4,0.0661,1000000,99.2,95.74,87.54,75.530882,75222.0,946.3
